,name,f1,tn,fn,fp,tp,tnr,fnr,fpr,tpr
762,SGRP,0.0,105,0,78,0,1.0,0.0,1.0,0.0
763,SGC,0.5,65,38,42,40,0.6310679611650486,0.36893203883495146,0.5121951219512195,0.4878048780487805
764,SESN,0.0,115,0,70,0,1.0,0.0,1.0,0.0
765,SHW,0.28169014084507044,63,27,75,20,0.7,0.3,0.7894736842105263,0.21052631578947367
766,SGMS,0.5739910313901346,26,66,29,64,0.2826086956521739,0.717391304347826,0.3118279569892473,0.6881720430107527
767,SHIP,0.0,114,0,71,0,1.0,0.0,1.0,0.0
768,SENEA,0.0,91,0,94,0,1.0,0.0,1.0,0.0
769,SGA,0.6925795053003534,0,86,1,98,0.0,1.0,0.010101010101010102,0.98989898989899
770,SLMBP,0.527363184079602,28,77,18,53,0.26666666666666666,0.7333333333333333,0.2535211267605634,0.7464788732394366
771,SJW,0.6324786324786325,25,62,24,74,0.28735632183908044,0.7126436781609196,0.24489795918367346,0.7551020408163265
772,SLRC,0.611111111111111,35,56,28,66,0.38461538461538464,0.6153846153846154,0.2978723404255319,0.7021276595744681
773,SKYS,0.0,94,0,91,0,1.0,0.0,1.0,0.0
774,SIM,0.0,96,0,82,0,1.0,0.0,1.0,0.0
775,SNP,0.517766497461929,39,56,39,51,0.4105263157894737,0.5894736842105263,0.43333333333333335,0.5666666666666667
776,SNCA,0.23076923076923078,26,13,27,6,0.6666666666666666,0.3333333333333333,0.8181818181818182,0.18181818181818182
777,SNDR,0.37583892617449666,64,33,60,28,0.6597938144329897,0.3402061855670103,0.6818181818181818,0.3181818181818182
778,SOLN,0.608695652173913,0,25,2,21,0.0,1.0,0.08695652173913043,0.9130434782608695
779,SORL,0.0,114,0,71,0,1.0,0.0,1.0,0.0
780,SO,0.7152777777777777,0,82,0,103,0.0,1.0,0.0,1.0
781,SOGO,0.0,107,0,78,0,1.0,0.0,1.0,0.0
782,SNA,0.6446886446886447,0,97,0,88,0.0,1.0,0.0,1.0
783,SNFCA,0.49289099526066343,26,81,26,52,0.24299065420560748,0.7570093457943925,0.3333333333333333,0.6666666666666666
784,SNES,0.0,115,0,70,0,1.0,0.0,1.0,0.0
785,SNE,0.6879432624113475,0,88,0,97,0.0,1.0,0.0,1.0
786,SONM,0.5208333333333333,0,46,0,25,0.0,1.0,0.0,1.0
787,SPAR,0.5380710659898478,41,50,41,53,0.45054945054945056,0.5494505494505495,0.43617021276595747,0.5638297872340425
788,SRDX,0.5226130653266331,38,67,28,52,0.3619047619047619,0.638095238095238,0.35,0.65
789,SPPI,0.0,98,0,87,0,1.0,0.0,1.0,0.0
790,SPNS,0.5314009661835749,33,59,38,55,0.358695652173913,0.6413043478260869,0.40860215053763443,0.5913978494623656
791,SPT,0.0,11,0,10,0,1.0,0.0,1.0,0.0
792,SRLP,0.0,106,0,79,0,1.0,0.0,1.0,0.0
793,SPB,0.40697674418604657,48,40,62,35,0.5454545454545454,0.45454545454545453,0.6391752577319587,0.36082474226804123
794,SP,0.0,93,0,92,0,1.0,0.0,1.0,0.0
795,SRC,0.3483870967741935,57,32,69,27,0.6404494382022472,0.3595505617977528,0.71875,0.28125
796,SPXC,0.5235602094240839,44,43,48,50,0.5057471264367817,0.4942528735632184,0.4897959183673469,0.5102040816326531
797,SPOT,0.6375545851528384,0,83,0,73,0.0,1.0,0.0,1.0
798,STKL,0.34532374100719426,70,39,52,24,0.6422018348623854,0.3577981651376147,0.6842105263157895,0.3157894736842105
799,STCN,0.0,114,0,71,0,1.0,0.0,1.0,0.0
800,STAA,0.51,36,64,34,51,0.36,0.64,0.4,0.6
801,STRM,0.07058823529411765,103,6,73,3,0.944954128440367,0.05504587155963303,0.9605263157894737,0.039473684210526314
802,SSTK,0.423841059602649,66,24,63,32,0.7333333333333333,0.26666666666666666,0.6631578947368421,0.3368421052631579
803,STOK,0.39999999999999997,26,10,17,9,0.7222222222222222,0.2777777777777778,0.6538461538461539,0.34615384615384615
804,STL,0.6642599277978339,0,93,0,92,0.0,1.0,0.0,1.0
805,STRL,0.6074766355140186,36,53,31,65,0.4044943820224719,0.5955056179775281,0.3229166666666667,0.6770833333333334
806,SSKN,0.16494845360824742,96,13,68,8,0.8807339449541285,0.11926605504587157,0.8947368421052632,0.10526315789473684
807,SSSS,0.0,90,0,93,0,1.0,0.0,1.0,0.0
808,STAR,0.0,86,0,99,0,1.0,0.0,1.0,0.0
809,STON,0.24137931034482757,83,25,63,14,0.7685185185185185,0.23148148148148148,0.8181818181818182,0.18181818181818182
810,STNG,0.6594202898550725,0,94,0,91,0.0,1.0,0.0,1.0
811,STC,0.5581395348837209,30,59,36,60,0.33707865168539325,0.6629213483146067,0.375,0.625
812,SUN,0.0,90,0,95,0,1.0,0.0,1.0,0.0
813,SYBT,0.6311111111111111,31,59,24,71,0.34444444444444444,0.6555555555555556,0.25263157894736843,0.7473684210526316
814,STZ,0.6239999999999999,13,76,18,78,0.14606741573033707,0.8539325842696629,0.1875,0.8125
815,SVT,0.0,109,0,64,0,1.0,0.0,1.0,0.0
816,SYKE,0.4719101123595506,49,34,60,42,0.5903614457831325,0.40963855421686746,0.5882352941176471,0.4117647058823529
817,SWN,0.5485714285714285,58,44,35,48,0.5686274509803921,0.43137254901960786,0.42168674698795183,0.5783132530120482
818,SYY,0.6971830985915494,0,86,0,99,0.0,1.0,0.0,1.0
819,SYNL,0.6037735849056604,0,105,0,80,0.0,1.0,0.0,1.0
820,TCMD,0.6502057613168724,21,63,22,79,0.25,0.75,0.21782178217821782,0.7821782178217822
821,TBI,0.5871559633027523,31,65,25,64,0.3229166666666667,0.6770833333333334,0.2808988764044944,0.7191011235955056
822,TCRZ,0.3458646616541353,64,32,55,23,0.6666666666666666,0.3333333333333333,0.7051282051282052,0.2948717948717949
823,TBLT,0.5441176470588236,0,62,0,37,0.0,1.0,0.0,1.0
824,TBLTW,0.4054054054054054,12,33,11,15,0.26666666666666666,0.7333333333333333,0.4230769230769231,0.5769230769230769
825,TELA,0.6666666666666666,0,11,0,11,0.0,1.0,0.0,1.0
826,TEL,0.5174129353233831,36,56,41,52,0.391304347826087,0.6086956521739131,0.44086021505376344,0.5591397849462365
827,TDC,0.6142322097378278,0,103,0,82,0.0,1.0,0.0,1.0
828,TGE,0.5,62,50,32,41,0.5535714285714286,0.44642857142857145,0.4383561643835616,0.5616438356164384
829,TGNA,0.5821596244131455,34,63,26,62,0.35051546391752575,0.6494845360824743,0.29545454545454547,0.7045454545454546
830,TECTP,0.43478260869565216,17,6,7,5,0.7391304347826086,0.2608695652173913,0.5833333333333334,0.4166666666666667
831,TEO,0.0,97,0,88,0,1.0,0.0,1.0,0.0
832,TECD,0.6738351254480287,0,91,0,94,0.0,1.0,0.0,1.0
833,TESS,0.38509316770186336,55,47,52,31,0.5392156862745098,0.46078431372549017,0.6265060240963856,0.37349397590361444
834,TELL,0.5984848484848485,0,106,0,79,0.0,1.0,0.0,1.0
835,TJX,0.302158273381295,67,19,78,21,0.7790697674418605,0.22093023255813954,0.7878787878787878,0.21212121212121213
836,TKC,0.1372549019607843,90,5,83,7,0.9473684210526315,0.05263157894736842,0.9222222222222223,0.07777777777777778
837,TM,0.5599999999999999,23,70,29,63,0.24731182795698925,0.7526881720430108,0.31521739130434784,0.6847826086956522
838,TIGO,0.6857142857142856,0,44,0,48,0.0,1.0,0.0,1.0
839,THG,0.5463414634146342,36,52,41,56,0.4090909090909091,0.5909090909090909,0.422680412371134,0.5773195876288659
840,TLYS,0.3235294117647059,71,36,56,22,0.6635514018691588,0.3364485981308411,0.717948717948718,0.28205128205128205
841,THCB,0.6530612244897959,26,5,12,16,0.8387096774193549,0.16129032258064516,0.42857142857142855,0.5714285714285714
842,TLK,0.28346456692913385,76,15,76,18,0.8351648351648352,0.16483516483516483,0.8085106382978723,0.19148936170212766
843,THO,0.0,89,0,96,0,1.0,0.0,1.0,0.0
844,TGT,0.6496350364963505,0,96,0,89,0.0,1.0,0.0,1.0
845,THCAU,0.39999999999999997,3,8,1,3,0.2727272727272727,0.7272727272727273,0.25,0.75
846,TIPT,0.6496350364963505,0,96,0,89,0.0,1.0,0.0,1.0
847,THRM,0.224,74,18,79,14,0.8043478260869565,0.1956521739130435,0.8494623655913979,0.15053763440860216
848,TKR,0.6496350364963505,0,96,0,89,0.0,1.0,0.0,1.0
849,TK,0.2962962962962963,70,29,66,20,0.7070707070707071,0.29292929292929293,0.7674418604651163,0.23255813953488372
850,TLI,0.0,99,0,86,0,1.0,0.0,1.0,0.0
851,TRMB,0.42384105960264906,66,26,61,32,0.717391304347826,0.2826086956521739,0.6559139784946236,0.34408602150537637
852,TRN,0.21538461538461537,69,21,81,14,0.7666666666666667,0.23333333333333334,0.8526315789473684,0.14736842105263157
853,TRHC,0.6971830985915494,0,86,0,99,0.0,1.0,0.0,1.0
854,TR,0.0,90,0,95,0,1.0,0.0,1.0,0.0
855,TMUS,0.6971830985915494,0,86,0,99,0.0,1.0,0.0,1.0
856,TNDM,0.3511450381679389,77,12,73,23,0.8651685393258427,0.1348314606741573,0.7604166666666666,0.23958333333333334
857,TNC,0.5701754385964912,22,73,25,65,0.23157894736842105,0.7684210526315789,0.2777777777777778,0.7222222222222222
858,TRC,0.48453608247422686,38,68,32,47,0.3584905660377358,0.6415094339622641,0.4050632911392405,0.5949367088607594
859,TRIL,0.4457831325301205,56,37,55,37,0.6021505376344086,0.3978494623655914,0.5978260869565217,0.40217391304347827
860,TREC,0.32592592592592595,72,40,51,22,0.6428571428571429,0.35714285714285715,0.6986301369863014,0.3013698630136986
861,TMSR,0.0,70,0,62,0,1.0,0.0,1.0,0.0
862,TRMK,0.3007518796992481,72,28,65,20,0.72,0.28,0.7647058823529411,0.23529411764705882
863,TPHS,0.27480916030534347,72,32,63,18,0.6923076923076923,0.3076923076923077,0.7777777777777778,0.2222222222222222
864,TTM,0.4473684210526316,67,48,36,34,0.5826086956521739,0.41739130434782606,0.5142857142857142,0.4857142857142857
865,TSU,0.6169154228855721,46,50,27,62,0.4791666666666667,0.5208333333333334,0.30337078651685395,0.6966292134831461
866,TRVI,0.10810810810810811,37,1,32,2,0.9736842105263158,0.02631578947368421,0.9411764705882353,0.058823529411764705
867,TUP,0.0,98,0,87,0,1.0,0.0,1.0,0.0
868,TSCAP,0.29166666666666663,72,15,53,14,0.8275862068965517,0.1724137931034483,0.7910447761194029,0.208955223880597
869,TSN,0.6545454545454547,0,95,0,90,0.0,1.0,0.0,1.0
870,UCTT (3),0.6111111111111112,10,84,14,77,0.10638297872340426,0.8936170212765957,0.15384615384615385,0.8461538461538461
871,UCIB,0.2105263157894737,12,9,6,2,0.5714285714285714,0.42857142857142855,0.75,0.25
872,UCTT (2),0.6111111111111112,10,84,14,77,0.10638297872340426,0.8936170212765957,0.15384615384615385,0.8461538461538461
873,UCTT (1),0.24347826086956523,84,10,77,14,0.8936170212765957,0.10638297872340426,0.8461538461538461,0.15384615384615385
874,UBCP,0.3586206896551724,66,31,62,26,0.6804123711340206,0.31958762886597936,0.7045454545454546,0.29545454545454547
875,TXN,0.30872483221476515,59,28,75,23,0.6781609195402298,0.3218390804597701,0.7653061224489796,0.23469387755102042
876,TWTR,0.0,90,0,95,0,1.0,0.0,1.0,0.0
877,UBOH,0.0,106,0,70,0,1.0,0.0,1.0,0.0
878,TV,0.38571428571428573,72,20,66,27,0.782608695652174,0.21739130434782608,0.7096774193548387,0.2903225806451613
879,UCBI,0.2571428571428571,63,32,72,18,0.6631578947368421,0.3368421052631579,0.8,0.2
880,UCTT,0.0,94,0,91,0,1.0,0.0,1.0,0.0
881,TY,0.32051282051282054,54,27,79,25,0.6666666666666666,0.3333333333333333,0.7596153846153846,0.2403846153846154
882,UBS,0.4640883977900553,46,49,48,42,0.4842105263157895,0.5157894736842106,0.5333333333333333,0.4666666666666667
883,UE,0.0,88,0,97,0,1.0,0.0,1.0,0.0
884,UEPS,0.24347826086956523,84,25,62,14,0.7706422018348624,0.22935779816513763,0.8157894736842105,0.18421052631578946
885,UNP,0.36111111111111105,67,24,68,26,0.7362637362637363,0.26373626373626374,0.723404255319149,0.2765957446808511
886,UGI,0.3537414965986394,64,35,60,26,0.6464646464646465,0.35353535353535354,0.6976744186046512,0.3023255813953488
887,UMBF,0.27941176470588236,68,24,74,19,0.7391304347826086,0.2608695652173913,0.7956989247311828,0.20430107526881722
888,UNAM,0.0,74,0,30,0,1.0,0.0,1.0,0.0
889,UNB,0.18000000000000002,94,11,71,9,0.8952380952380953,0.10476190476190476,0.8875,0.1125
890,ULH,0.4680851063829787,41,52,48,44,0.44086021505376344,0.5591397849462365,0.5217391304347826,0.4782608695652174
891,UL,0.0,94,0,91,0,1.0,0.0,1.0,0.0
892,UNH,0.4431818181818182,48,42,56,39,0.5333333333333333,0.4666666666666667,0.5894736842105263,0.4105263157894737
893,UTX#,0.6612244897959184,21,64,19,81,0.24705882352941178,0.7529411764705882,0.19,0.81
894,UTX,0.0,85,0,100,0,1.0,0.0,1.0,0.0
895,USIO,0.5657370517928287,0,107,2,71,0.0,1.0,0.0273972602739726,0.9726027397260274
896,URG,0.0,122,0,63,0,1.0,0.0,1.0,0.0
897,UVV,0.0,94,0,91,0,1.0,0.0,1.0,0.0
898,URBN,0.6832740213523132,0,89,0,96,0.0,1.0,0.0,1.0
899,URR,0.4333333333333334,14,31,3,13,0.3111111111111111,0.6888888888888889,0.1875,0.8125
900,USEG,0.0,115,0,70,0,1.0,0.0,1.0,0.0
901,USB,0.3221476510067114,60,31,70,24,0.6593406593406593,0.34065934065934067,0.7446808510638298,0.2553191489361702
902,UTHR,0.5454545454545455,41,44,46,54,0.4823529411764706,0.5176470588235295,0.46,0.54
903,VEDL,0.5823754789272031,0,109,0,76,0.0,1.0,0.0,1.0
904,VCF,0.13333333333333333,87,15,76,7,0.8529411764705882,0.14705882352941177,0.9156626506024096,0.08433734939759036
905,VIVE,0.42105263157894735,65,52,36,32,0.5555555555555556,0.4444444444444444,0.5294117647058824,0.47058823529411764
906,VGM,0.0,87,0,98,0,1.0,0.0,1.0,0.0
907,VIE,0.3809523809523809,14,2,11,4,0.875,0.125,0.7333333333333333,0.26666666666666666
908,VFC,0.6690647482014388,0,92,0,93,0.0,1.0,0.0,1.0
909,VBF,0.6642599277978339,0,93,0,92,0.0,1.0,0.0,1.0
910,VER,0.6496350364963505,0,96,0,89,0.0,1.0,0.0,1.0
911,VCTR,0.0,85,0,82,0,1.0,0.0,1.0,0.0
912,VEC (2),0.0,90,0,95,0,1.0,0.0,1.0,0.0
913,VIR,0.5,11,4,8,6,0.7333333333333333,0.26666666666666666,0.5714285714285714,0.42857142857142855
914,VFF,0.5499999999999999,0,54,0,33,0.0,1.0,0.0,1.0
915,VFL,0.0,99,0,86,0,1.0,0.0,1.0,0.0
916,VIAC,0.48756218905472637,33,66,37,49,0.3333333333333333,0.6666666666666666,0.43023255813953487,0.5697674418604651
917,VCIF,0.4000000000000001,11,18,18,12,0.3793103448275862,0.6206896551724138,0.6,0.4
918,VHI,0.21739130434782608,103,12,60,10,0.8956521739130435,0.10434782608695652,0.8571428571428571,0.14285714285714285
919,VAR,0.6785714285714285,0,90,0,95,0.0,1.0,0.0,1.0
920,VEC (1),0.0,90,0,95,0,1.0,0.0,1.0,0.0
921,VEC,0.43575418994413406,45,45,56,39,0.5,0.5,0.5894736842105263,0.4105263157894737
922,VAL,0.4720496894409938,62,46,39,38,0.5740740740740741,0.42592592592592593,0.5064935064935064,0.4935064935064935
923,VBTX,0.6832740213523132,0,89,0,96,0.0,1.0,0.0,1.0
924,VEL,0.5,7,2,4,3,0.7777777777777778,0.2222222222222222,0.5714285714285714,0.42857142857142855
925,VNRX,0.5538461538461538,44,49,38,54,0.4731182795698925,0.5268817204301075,0.41304347826086957,0.5869565217391305
926,VSH,0.6371681415929203,22,70,12,72,0.2391304347826087,0.7608695652173914,0.14285714285714285,0.8571428571428571
927,VLO,0.5844748858447488,30,61,30,64,0.32967032967032966,0.6703296703296703,0.3191489361702128,0.6808510638297872
928,VNO,0.4659090909090909,50,43,51,41,0.5376344086021505,0.46236559139784944,0.5543478260869565,0.44565217391304346
929,VRNA,0.42335766423357657,72,28,51,29,0.72,0.28,0.6375,0.3625
930,VRTU,0.4692737430167598,48,40,55,42,0.5454545454545454,0.45454545454545453,0.5670103092783505,0.4329896907216495
931,VLT,0.0,95,0,90,0,1.0,0.0,1.0,0.0
932,VLYPO,0.6193548387096773,5,51,8,48,0.08928571428571429,0.9107142857142857,0.14285714285714285,0.8571428571428571
933,VMC,0.6397058823529411,0,98,0,87,0.0,1.0,0.0,1.0
934,VNTR,0.19801980198019803,94,14,67,10,0.8703703703703703,0.12962962962962962,0.8701298701298701,0.12987012987012986
935,VTIQW,0.0,30,0,19,0,1.0,0.0,1.0,0.0
936,WEA,0.5781990521327015,35,63,26,61,0.35714285714285715,0.6428571428571429,0.2988505747126437,0.7011494252873564
937,WDFC,0.0,84,0,101,0,1.0,0.0,1.0,0.0
938,VTGN,0.5764192139737991,22,80,17,66,0.21568627450980393,0.7843137254901961,0.20481927710843373,0.7951807228915663
939,W (2),0.4895833333333333,40,57,41,47,0.41237113402061853,0.5876288659793815,0.4659090909090909,0.5340909090909091
940,VTA,0.4591836734693877,34,62,44,45,0.3541666666666667,0.6458333333333334,0.4943820224719101,0.5056179775280899
941,WBA,0.5610859728506788,26,71,26,62,0.26804123711340205,0.7319587628865979,0.29545454545454547,0.7045454545454546
942,W (1),0.6446886446886447,0,97,0,88,0.0,1.0,0.0,1.0
943,VZ,0.6832740213523132,0,89,0,96,0.0,1.0,0.0,1.0
944,WAB,0.4285714285714286,53,44,52,36,0.5463917525773195,0.4536082474226804,0.5909090909090909,0.4090909090909091
945,W,0.6446886446886447,0,97,0,88,0.0,1.0,0.0,1.0
946,WES,0.0,110,1,74,0,0.990990990990991,0.009009009009009009,1.0,0.0
947,WMT,0.6290322580645162,15,74,18,78,0.16853932584269662,0.8314606741573034,0.1875,0.8125
948,WFC,0.6027397260273972,32,60,27,66,0.34782608695652173,0.6521739130434783,0.2903225806451613,0.7096774193548387
949,WMS,0.7062937062937062,0,84,0,101,0.0,1.0,0.0,1.0
950,WETF,0.5769230769230769,0,110,0,75,0.0,1.0,0.0,1.0
951,WEYS,0.5327102803738317,28,70,30,57,0.2857142857142857,0.7142857142857143,0.3448275862068966,0.6551724137931034
952,WMB,0.48128342245989303,43,55,42,45,0.4387755102040816,0.5612244897959183,0.4827586206896552,0.5172413793103449
953,WTM,0.48314606741573035,50,33,59,43,0.6024096385542169,0.39759036144578314,0.5784313725490197,0.4215686274509804
954,WTIU,0.169811320754717,88,15,73,9,0.8543689320388349,0.14563106796116504,0.8902439024390244,0.10975609756097561
955,WY,0.22058823529411764,64,26,80,15,0.7111111111111111,0.28888888888888886,0.8421052631578947,0.15789473684210525
956,WWW,0.5583756345177665,43,55,32,55,0.4387755102040816,0.5612244897959183,0.367816091954023,0.632183908045977
957,WTREP,0.0,16,1,3,0,0.9411764705882353,0.058823529411764705,1.0,0.0
958,WSC,0.6879432624113475,0,88,0,97,0.0,1.0,0.0,1.0
959,WPC,0.7017543859649124,0,85,0,100,0.0,1.0,0.0,1.0
960,WRB,0.6971830985915494,0,86,0,99,0.0,1.0,0.0,1.0
961,WTFC,0.0,93,0,92,0,1.0,0.0,1.0,0.0
962,WTTR,0.24,75,25,70,15,0.75,0.25,0.8235294117647058,0.17647058823529413
963,WPX,0.0,97,0,88,0,1.0,0.0,1.0,0.0
964,WST,0.6925795053003534,0,87,0,98,0.0,1.0,0.0,1.0
965,WTI,0.3262411347517731,67,42,53,23,0.6146788990825688,0.3853211009174312,0.6973684210526315,0.3026315789473684
966,XFLT,0.0,114,0,71,0,1.0,0.0,1.0,0.0
967,YTRA,0.3125,77,22,66,20,0.7777777777777778,0.2222222222222222,0.7674418604651163,0.23255813953488372
968,YGRN,0.38095238095238093,10,1,12,4,0.9090909090909091,0.09090909090909091,0.75,0.25
969,XELA,0.4260355029585799,52,61,36,36,0.46017699115044247,0.5398230088495575,0.5,0.5
970,Y,0.5181347150259067,42,43,50,50,0.49411764705882355,0.5058823529411764,0.5,0.5
971,YY,0.5982905982905983,21,80,14,70,0.2079207920792079,0.7920792079207921,0.16666666666666666,0.8333333333333334
972,XENT,0.36257309941520466,45,49,60,31,0.4787234042553192,0.5212765957446809,0.6593406593406593,0.34065934065934067
973,XTNT,0.07407407407407408,107,4,71,3,0.963963963963964,0.036036036036036036,0.9594594594594594,0.04054054054054054
974,YCBD,0.47872340425531923,42,72,26,45,0.3684210526315789,0.631578947368421,0.36619718309859156,0.6338028169014085
975,XBIT,0.0,88,0,97,0,1.0,0.0,1.0,0.0
976,XPEL,0.48780487804878053,21,6,15,10,0.7777777777777778,0.2222222222222222,0.6,0.4
977,YEXT,0.0,92,0,93,0,1.0,0.0,1.0,0.0
978,XNCR,0.6594202898550725,0,94,0,91,0.0,1.0,0.0,1.0
979,XOM,0.5685279187817258,44,61,24,56,0.41904761904761906,0.580952380952381,0.3,0.7
980,XPL,0.0,131,0,54,0,1.0,0.0,1.0,0.0
981,XRX,0.2814814814814815,69,28,69,19,0.711340206185567,0.28865979381443296,0.7840909090909091,0.2159090909090909
982,XP,0.5454545454545454,7,2,3,3,0.7777777777777778,0.2222222222222222,0.5,0.5
983,ZLAB,0.5982905982905982,21,63,31,70,0.25,0.75,0.3069306930693069,0.693069306930693
984,ZSAN,0.49056603773584906,25,91,17,52,0.21551724137931033,0.7844827586206896,0.2463768115942029,0.7536231884057971
985,ZUMZ,0.5931558935361216,0,107,0,78,0.0,1.0,0.0,1.0
986,ZIONL,0.5454545454545454,7,9,6,9,0.4375,0.5625,0.4,0.6
987,ZYXI,0.41269841269841273,85,16,58,26,0.8415841584158416,0.15841584158415842,0.6904761904761905,0.30952380952380953
988,ZION,0.5904761904761905,37,55,31,62,0.40217391304347827,0.5978260869565217,0.3333333333333333,0.6666666666666666
989,ZUO,0.2698412698412698,53,26,66,17,0.6708860759493671,0.3291139240506329,0.7951807228915663,0.20481927710843373
990,ZEUS,0.5575221238938053,22,76,24,63,0.22448979591836735,0.7755102040816326,0.27586206896551724,0.7241379310344828
991,ZGNX,0.3096774193548387,54,27,80,24,0.6666666666666666,0.3333333333333333,0.7692307692307693,0.23076923076923078
992,AA,0.4624277456647399,52,61,32,40,0.46017699115044247,0.5398230088495575,0.4444444444444444,0.5555555555555556
993,AAON,0.6879432624113475,0,88,0,97,0.0,1.0,0.0,1.0
994,AAPL,0.0,84,0,101,0,1.0,0.0,1.0,0.0
995,ABCB,0.4093567251461988,49,49,52,35,0.5,0.5,0.5977011494252874,0.40229885057471265
996,ABTX,0.6785714285714285,0,90,0,95,0.0,1.0,0.0,1.0
997,ABUS,0.0,99,0,86,0,1.0,0.0,1.0,0.0
998,ABT,0.6879432624113475,0,88,0,97,0.0,1.0,0.0,1.0
999,ACAD,0.22222222222222224,81,17,74,13,0.826530612244898,0.17346938775510204,0.8505747126436781,0.14942528735632185
1000,ADI,0.0,89,0,96,0,1.0,0.0,1.0,0.0
1001,ACIA,0.33093525179856115,69,19,74,23,0.7840909090909091,0.2159090909090909,0.7628865979381443,0.23711340206185566
1002,ACTTU,0.5384615384615384,22,6,6,7,0.7857142857142857,0.21428571428571427,0.46153846153846156,0.5384615384615384
1003,ADC,0.5025641025641024,39,33,64,49,0.5416666666666666,0.4583333333333333,0.5663716814159292,0.4336283185840708
1004,ACRS,0.0,110,0,75,0,1.0,0.0,1.0,0.0
1005,ACU,0.48407643312101906,66,36,45,38,0.6470588235294118,0.35294117647058826,0.5421686746987951,0.4578313253012048
1006,ADMP,0.0,123,0,62,0,1.0,0.0,1.0,0.0
1007,ADSW,0.4973544973544973,43,47,48,47,0.4777777777777778,0.5222222222222223,0.5052631578947369,0.49473684210526314
1008,AES,0.7152777777777777,0,82,0,103,0.0,1.0,0.0,1.0
1009,AERI,0.0,101,0,84,0,1.0,0.0,1.0,0.0
1010,AEO,0.5121951219512195,63,31,49,42,0.6702127659574468,0.32978723404255317,0.5384615384615384,0.46153846153846156
1011,AEG,0.0,102,0,83,0,1.0,0.0,1.0,0.0
1012,ADM,0.5814977973568282,24,65,30,66,0.2696629213483146,0.7303370786516854,0.3125,0.6875
1013,ADP,0.5821596244131455,34,60,29,62,0.3617021276595745,0.6382978723404256,0.31868131868131866,0.6813186813186813
1014,AGNC,0.5909090909090908,30,54,36,65,0.35714285714285715,0.6428571428571429,0.3564356435643564,0.6435643564356436
1015,AIT,0.4888888888888889,49,46,46,44,0.5157894736842106,0.4842105263157895,0.5111111111111111,0.4888888888888889
1016,AGO,0.2769230769230769,73,20,74,18,0.7849462365591398,0.21505376344086022,0.8043478260869565,0.1956521739130435
1017,AIF,0.41463414634146345,55,37,59,34,0.5978260869565217,0.40217391304347827,0.6344086021505376,0.3655913978494624
1018,AIG,0.6346863468634686,0,99,0,86,0.0,1.0,0.0,1.0
1019,AFGH,0.1509433962264151,87,7,83,8,0.925531914893617,0.07446808510638298,0.9120879120879121,0.08791208791208792
1020,AKER,0.0,103,0,82,0,1.0,0.0,1.0,0.0
1021,AKCA,0.5769230769230769,37,64,24,60,0.36633663366336633,0.6336633663366337,0.2857142857142857,0.7142857142857143
1022,ALBO,0.6194029850746269,0,102,0,83,0.0,1.0,0.0,1.0
1023,ALDX,0.31932773109243695,85,20,61,19,0.8095238095238095,0.19047619047619047,0.7625,0.2375
1024,ALUS,0.6,1,3,1,3,0.25,0.75,0.25,0.75
1025,ALGRU,0.0,33,0,7,0,1.0,0.0,1.0,0.0
1026,ALK,0.6204081632653061,16,81,12,76,0.16494845360824742,0.8350515463917526,0.13636363636363635,0.8636363636363636
1027,ALRM,0.6832740213523132,0,89,0,96,0.0,1.0,0.0,1.0
1028,ALTM,0.0,58,0,46,0,1.0,0.0,1.0,0.0
1029,ALLY,0.6496350364963505,0,96,0,89,0.0,1.0,0.0,1.0
1030,AMD,0.6885245901639344,25,55,21,84,0.3125,0.6875,0.2,0.8
1031,AMCI,0.26229508196721313,33,24,21,8,0.5789473684210527,0.42105263157894735,0.7241379310344828,0.27586206896551724
1032,AMBA,0.6363636363636364,20,63,25,77,0.24096385542168675,0.7590361445783133,0.24509803921568626,0.7549019607843137
1033,AMRH,0.38016528925619836,87,38,37,23,0.696,0.304,0.6166666666666667,0.38333333333333336
1034,AMN,0.6772908366533864,19,65,16,85,0.2261904761904762,0.7738095238095238,0.15841584158415842,0.8415841584158416
1035,AMRB,0.0,101,0,73,0,1.0,0.0,1.0,0.0
1036,AMS,0.35200000000000004,78,31,50,22,0.7155963302752294,0.28440366972477066,0.6944444444444444,0.3055555555555556
1037,AN,0.36486486486486486,64,24,70,27,0.7272727272727273,0.2727272727272727,0.7216494845360825,0.27835051546391754
1038,AMX,0.5154639175257733,41,59,35,50,0.41,0.59,0.4117647058823529,0.5882352941176471
1039,ANIX,0.0,112,0,73,0,1.0,0.0,1.0,0.0
1040,APA,0.5185185185185186,45,54,37,49,0.45454545454545453,0.5454545454545454,0.43023255813953487,0.5697674418604651
1041,APD,0.5428571428571428,32,53,43,57,0.3764705882352941,0.6235294117647059,0.43,0.57
1042,ANSS,0.6785714285714285,0,90,0,95,0.0,1.0,0.0,1.0
1043,AON,0.6778242677824268,27,54,23,81,0.3333333333333333,0.6666666666666666,0.22115384615384615,0.7788461538461539
1044,APO,0.7017543859649124,0,85,0,100,0.0,1.0,0.0,1.0
1045,ARKR,0.0,106,1,71,0,0.9906542056074766,0.009345794392523364,1.0,0.0
1046,ARNC,0.6320346320346321,27,62,23,73,0.30337078651685395,0.6966292134831461,0.23958333333333334,0.7604166666666666
1047,APOG,0.6496350364963505,0,96,0,89,0.0,1.0,0.0,1.0
